frame,hand_id,landmark_id,x,y,z
6,0,9,0.46263521909713745,0.6018352508544922,0.0441584587097168
6,0,10,0.3417099714279175,0.525704562664032,0.07098647952079773
6,0,11,0.2690379023551941,0.4801279902458191,0.07289519160985947
6,0,12,0.21630826592445374,0.44821298122406006,0.07083896547555923
6,0,13,0.46680501103401184,0.7118027806282043,0.0527188666164875
6,0,14,0.3577355146408081,0.655243992805481,0.07537674158811569
6,0,15,0.29636895656585693,0.6084938645362854,0.07322121411561966
6,0,16,0.24916571378707886,0.5709966421127319,0.06687797605991364
6,0,17,0.48573553562164307,0.8011640906333923,0.05922762304544449
6,0,18,0.40163394808769226,0.7978956699371338,0.0737050473690033
6,0,19,0.3518720269203186,0.7835482358932495,0.07685020565986633
6,0,20,0.30865633487701416,0.7637729644775391,0.07764796167612076
7,0,0,0.7151175141334534,0.787647545337677,9.846872899288428e-07
7,0,1,0.6894386410713196,0.530251145362854,-0.012822125107049942
7,0,2,0.631622314453125,0.35606610774993896,-0.010922570712864399
7,0,3,0.5838356018066406,0.20267993211746216,-0.004604990594089031
7,0,4,0.5529306530952454,0.08153459429740906,0.004401037935167551
7,0,5,0.48130422830581665,0.4834195375442505,0.02245820313692093
7,0,6,0.36829251050949097,0.3836483657360077,0.051448069512844086
7,0,7,0.3034437298774719,0.3396848738193512,0.06872934103012085
7,0,8,0.25577032566070557,0.31368666887283325,0.07861313968896866
7,0,9,0.46411409974098206,0.6052526235580444,0.036996565759181976
7,0,10,0.3398624062538147,0.5246074199676514,0.06463693082332611
7,0,11,0.2680892050266266,0.47897449135780334,0.07443034648895264
7,0,12,0.21678516268730164,0.44756731390953064,0.08017409592866898
7,0,13,0.46845632791519165,0.7132452726364136,0.05127064138650894
7,0,14,0.3563624620437622,0.6544393301010132,0.07705866545438766
7,0,15,0.2941318154335022,0.6099759936332703,0.083705373108387
7,0,16,0.2479027509689331,0.5757609605789185,0.08498075604438782
7,0,17,0.48756515979766846,0.799737274646759,0.06409624218940735
7,0,18,0.4017474353313446,0.8020826578140259,0.0829504206776619
7,0,19,0.3519347906112671,0.7887763977050781,0.09177472442388535
7,0,20,0.309314489364624,0.7707061767578125,0.09814954549074173
8,0,0,0.7140763998031616,0.7912416458129883,9.53928747549071e-07
8,0,1,0.6912505626678467,0.5358906984329224,-0.015464208088815212
8,0,2,0.6325971484184265,0.35852208733558655,-0.014326109550893307
8,0,3,0.5844421982765198,0.20468103885650635,-0.007707588840276003
8,0,4,0.5536310076713562,0.08185815811157227,0.0017717519076541066
8,0,5,0.48277145624160767,0.4846023619174957,0.01597823202610016
8,0,6,0.3682275414466858,0.38599693775177,0.0434429869055748
8,0,7,0.3026745319366455,0.34244540333747864,0.06019791588187218
8,0,8,0.2551269233226776,0.3148999512195587,0.06998209655284882
8,0,9,0.46492135524749756,0.6070544123649597,0.03284412994980812
8,0,10,0.3399418294429779,0.5278527736663818,0.059501491487026215
8,0,11,0.26731887459754944,0.48189815878868103,0.06903861463069916
8,0,12,0.2159048616886139,0.44966909289360046,0.07449716329574585
8,0,13,0.4680483341217041,0.7156504988670349,0.04958827793598175
8,0,14,0.3566129207611084,0.6561654210090637,0.07425425201654434
8,0,15,0.2945517301559448,0.6108927130699158,0.07908785343170166
8,0,16,0.24883854389190674,0.577364444732666,0.07921898365020752
8,0,17,0.48548489809036255,0.8008295297622681,0.06491290032863617
8,0,18,0.40094608068466187,0.7995676398277283,0.08314061164855957
8,0,19,0.35130712389945984,0.7859210968017578,0.0904553234577179
8,0,20,0.3093607723712921,0.7697721123695374,0.09571459144353867
9,0,0,0.7157917022705078,0.7880441546440125,9.87641442407039e-07
9,0,1,0.6876263618469238,0.5291399955749512,-0.012572196312248707
9,0,2,0.6306104063987732,0.3561260998249054,-0.01176824513822794
9,0,3,0.5844843983650208,0.20211663842201233,-0.005951751954853535
9,0,4,0.5512911677360535,0.08138909935951233,0.002858065301552415
9,0,5,0.48033756017684937,0.4817686676979065,0.019208185374736786
9,0,6,0.36709433794021606,0.38595569133758545,0.04877247288823128
9,0,7,0.30183568596839905,0.3420349955558777,0.06785332411527634
9,0,8,0.25499147176742554,0.31538093090057373,0.0797015130519867
9,0,9,0.4629001021385193,0.6045721173286438,0.03558150678873062
9,0,10,0.3391071557998657,0.5271968841552734,0.06305008381605148
9,0,11,0.26788005232810974,0.4811997413635254,0.0750594288110733
9,0,12,0.21761131286621094,0.446530282497406,0.0831160768866539
9,0,13,0.46637290716171265,0.7122124433517456,0.05220480635762215
9,0,14,0.35502704977989197,0.6540491580963135,0.0785006433725357
9,0,15,0.29407745599746704,0.6081390976905823,0.08766510337591171
9,0,16,0.24981370568275452,0.5714026689529419,0.09140100330114365
9,0,17,0.48381635546684265,0.7981998920440674,0.06763335317373276
9,0,18,0.3987007737159729,0.8005077838897705,0.08802931755781174
9,0,19,0.34937769174575806,0.7871233820915222,0.0985187441110611
9,0,20,0.3074222207069397,0.7684452533721924,0.10658549517393112
10,0,0,0.7187377214431763,0.8005067110061646,9.815008752411813e-07
10,0,1,0.6914023160934448,0.5367112755775452,-0.008143611252307892
10,0,2,0.6321566104888916,0.3586146831512451,-0.0024656569585204124
10,0,3,0.5855459570884705,0.20468896627426147,0.00766217103227973
10,0,4,0.554241418838501,0.08321532607078552,0.021249685436487198
10,0,5,0.4823225140571594,0.48304709792137146,0.030399205163121223
10,0,6,0.3679981827735901,0.38722020387649536,0.06441553682088852
10,0,7,0.30200186371803284,0.34310978651046753,0.08566083014011383
10,0,8,0.25440630316734314,0.3150128126144409,0.09866899996995926
10,0,9,0.46513375639915466,0.6057411432266235,0.04683617129921913
10,0,10,0.33998870849609375,0.529194176197052,0.0785500630736351
10,0,11,0.26769542694091797,0.4837089776992798,0.09191872924566269
10,0,12,0.21577933430671692,0.44954678416252136,0.10076797753572464
10,0,13,0.4684368073940277,0.7148762345314026,0.06354770809412003
10,0,14,0.35697686672210693,0.657231330871582,0.09363285452127457
10,0,15,0.2948926091194153,0.6122995615005493,0.10364173352718353
10,0,16,0.24956917762756348,0.5779260396957397,0.10783284902572632
10,0,17,0.4857497811317444,0.8021594285964966,0.0791754499077797
10,0,18,0.40070128440856934,0.8026760816574097,0.10309046506881714
10,0,19,0.350919246673584,0.7879695892333984,0.1144789606332779
10,0,20,0.30819475650787354,0.7695273756980896,0.12294464558362961
11,0,0,0.7176774740219116,0.7973199486732483,9.433964578420273e-07
11,0,1,0.6899778842926025,0.5343429446220398,-0.014018833637237549
11,0,2,0.6320088505744934,0.3558489680290222,-0.013835452497005463
11,0,3,0.58344966173172,0.20196393132209778,-0.009443878196179867
11,0,4,0.5495838522911072,0.08107563853263855,-0.00263047032058239
11,0,5,0.48349565267562866,0.48499709367752075,0.01876474916934967
11,0,6,0.3674832582473755,0.38818201422691345,0.044148124754428864
11,0,7,0.30212390422821045,0.3446229100227356,0.05815909430384636
11,0,8,0.2538594901561737,0.31682947278022766,0.06524161994457245
11,0,9,0.4657130837440491,0.6100061535835266,0.03112572245299816
11,0,10,0.3398720622062683,0.5298759937286377,0.05475848540663719
11,0,11,0.26652491092681885,0.4810287654399872,0.060154642909765244
11,0,12,0.21480992436408997,0.4457538425922394,0.06188776716589928
11,0,13,0.4696534276008606,0.7204954624176025,0.04300953820347786
11,0,14,0.35583484172821045,0.660581111907959,0.06460027396678925
11,0,15,0.29374682903289795,0.6133866310119629,0.06703803688287735
11,0,16,0.24672967195510864,0.5745442509651184,0.06475440412759781
11,0,17,0.48888731002807617,0.8079417943954468,0.05347594991326332
11,0,18,0.40049228072166443,0.808083176612854,0.06765761226415634
11,0,19,0.3495827317237854,0.7934771776199341,0.07293373346328735
11,0,20,0.3056545853614807,0.7731783390045166,0.07628411054611206
12,0,0,0.7166935801506042,0.7817802429199219,9.697427003629855e-07
12,0,1,0.6872550845146179,0.5304014682769775,-0.016640236601233482
12,0,2,0.6304170489311218,0.3547065854072571,-0.017826106399297714
12,0,3,0.5827109217643738,0.20194068551063538,-0.015348050743341446
12,0,4,0.551062285900116,0.08134204149246216,-0.010485602542757988
12,0,5,0.48066574335098267,0.48367446660995483,0.02080780640244484
12,0,6,0.3671606779098511,0.3878195285797119,0.043567441403865814
12,0,7,0.30294787883758545,0.3446526527404785,0.05454202741384506
12,0,8,0.25482600927352905,0.31617528200149536,0.05960457772016525
12,0,9,0.464191734790802,0.6067758798599243,0.031941935420036316
12,0,10,0.33988749980926514,0.5297090411186218,0.054402220994234085
12,0,11,0.266763836145401,0.4827716648578644,0.05781843885779381
12,0,12,0.21509325504302979,0.44960400462150574,0.05808242782950401
12,0,13,0.46926918625831604,0.7155652642250061,0.041642479598522186
12,0,14,0.35743463039398193,0.6602509617805481,0.06176633760333061
12,0,15,0.2952345609664917,0.6143192648887634,0.06306478381156921
12,0,16,0.24806702136993408,0.5766143202781677,0.06022904813289642
12,0,17,0.4891880750656128,0.8017958998680115,0.049267400056123734
12,0,18,0.40178439021110535,0.8017128705978394,0.06212799623608589
12,0,19,0.35106050968170166,0.7859786748886108,0.06717807799577713
12,0,20,0.30707430839538574,0.7651431560516357,0.07050488144159317
13,0,0,0.7200111150741577,0.7935617566108704,1.0252288120682351e-06
13,0,1,0.6928883790969849,0.5318668484687805,-0.010034218430519104
13,0,2,0.6311630010604858,0.35609444975852966,-0.004204770550131798
13,0,3,0.5836608409881592,0.20632246136665344,0.003974286839365959
13,0,4,0.5543315410614014,0.08674240112304688,0.01486599538475275
13,0,5,0.4771348834037781,0.4802057445049286,0.042580779641866684
13,0,6,0.36583560705184937,0.38328877091407776,0.07617959380149841
13,0,7,0.30255627632141113,0.3394162654876709,0.09339073300361633
13,0,8,0.25477340817451477,0.31366634368896484,0.10216786712408066
13,0,9,0.46079835295677185,0.6019938588142395,0.05452504754066467
13,0,10,0.3389573097229004,0.5246979594230652,0.08816380798816681
13,0,11,0.26756981015205383,0.4787980318069458,0.09748078137636185
13,0,12,0.2159261703491211,0.4470484256744385,0.1018514558672905
13,0,13,0.4661346673965454,0.7108067274093628,0.06473974883556366
13,0,14,0.3567119240760803,0.6553921699523926,0.09439541399478912
13,0,15,0.29677334427833557,0.6088238954544067,0.10028110444545746
13,0,16,0.25137701630592346,0.5712291598320007,0.10020848363637924
13,0,17,0.4867056608200073,0.8010513782501221,0.0729464590549469
13,0,18,0.40069401264190674,0.8035011291503906,0.09340358525514603
13,0,19,0.35125941038131714,0.7886659502983093,0.10181471705436707
13,0,20,0.30823880434036255,0.7674441337585449,0.10725525766611099
14,0,0,0.715993344783783,0.7909832000732422,9.5939162747527e-07
14,0,1,0.6885707974433899,0.5340859889984131,-0.014689837582409382
14,0,2,0.6307888031005859,0.35492855310440063,-0.0137070557102561
14,0,3,0.5823125243186951,0.2020602822303772,-0.009488461539149284
14,0,4,0.5507094860076904,0.08286505937576294,-0.002666560932993889
14,0,5,0.47949427366256714,0.48117315769195557,0.026035267859697342
14,0,6,0.3671133518218994,0.3862574100494385,0.051424287259578705
14,0,7,0.3018788993358612,0.3432603180408478,0.06426919251680374
14,0,8,0.2538631558418274,0.3149629831314087,0.07046538591384888
14,0,9,0.4622212052345276,0.605556845664978,0.03734002634882927
14,0,10,0.3386183977127075,0.5292356014251709,0.06179895997047424
14,0,11,0.26548629999160767,0.48337873816490173,0.06682367622852325
14,0,12,0.21334615349769592,0.45012789964675903,0.06834477186203003
14,0,13,0.46719643473625183,0.7153370380401611,0.047189515084028244
14,0,14,0.3556753695011139,0.6601954698562622,0.06887214630842209
14,0,15,0.2942304313182831,0.6151884198188782,0.07150226831436157
14,0,16,0.24786445498466492,0.5792108774185181,0.06961668282747269
14,0,17,0.4872669577598572,0.8028916120529175,0.05497390404343605
14,0,18,0.4010620713233948,0.8039822578430176,0.06898646056652069
14,0,19,0.3507138192653656,0.7893636226654053,0.07436878979206085
14,0,20,0.3069267272949219,0.7695318460464478,0.07792418450117111
15,0,0,0.7152830362319946,0.7904995083808899,9.512544352219265e-07
15,0,1,0.6890853643417358,0.5331119894981384,-0.01597202755510807
15,0,2,0.6315039396286011,0.35785412788391113,-0.01672174409031868
15,0,3,0.5838505625724792,0.2042602002620697,-0.012679105624556541
15,0,4,0.5514165759086609,0.08327090740203857,-0.00618765177205205
15,0,5,0.4824449121952057,0.48202866315841675,0.01447222474962473
15,0,6,0.3669118881225586,0.3850555121898651,0.03939604386687279
15,0,7,0.3021223545074463,0.3420923948287964,0.05335354059934616
15,0,8,0.25409331917762756,0.314884215593338,0.06067555397748947
15,0,9,0.4638941287994385,0.6051206588745117,0.02845527045428753
15,0,10,0.33874380588531494,0.527214527130127,0.05306364968419075
15,0,11,0.26637405157089233,0.4814434051513672,0.05966561287641525
15,0,12,0.21533188223838806,0.4489099383354187,0.062194377183914185
15,0,13,0.4672427177429199,0.7151085138320923,0.041988130658864975
15,0,14,0.3550814390182495,0.6569415926933289,0.06483930349349976
15,0,15,0.2934352159500122,0.6125118732452393,0.06757326424121857
15,0,16,0.24679610133171082,0.5766720175743103,0.06531068682670593
15,0,17,0.4853142201900482,0.8026845455169678,0.053930364549160004
15,0,18,0.39967527985572815,0.8038610219955444,0.06974831968545914
15,0,19,0.35038167238235474,0.7909317016601562,0.07569015026092529
15,0,20,0.3079604506492615,0.7722119092941284,0.0793420746922493
16,0,0,0.7159219980239868,0.7910801768302917,9.81722791948414e-07
16,0,1,0.6892120838165283,0.5300090909004211,-0.01345918606966734
16,0,2,0.6305921077728271,0.35489124059677124,-0.011721831746399403
16,0,3,0.5825366377830505,0.20470592379570007,-0.00706150708720088
16,0,4,0.5499312877655029,0.08503744006156921,-2.8994954845984466e-05
16,0,5,0.4771208167076111,0.47997990250587463,0.03051883913576603
16,0,6,0.3659921884536743,0.38487666845321655,0.05863570049405098
16,0,7,0.302171528339386,0.34126967191696167,0.07296697050333023
16,0,8,0.2546897530555725,0.31423598527908325,0.07993519306182861
16,0,9,0.46033039689064026,0.6016926169395447,0.04199586808681488
16,0,10,0.338512659072876,0.5262805819511414,0.06960149109363556
16,0,11,0.26647475361824036,0.48099493980407715,0.07609488070011139
16,0,12,0.2147742509841919,0.4485873281955719,0.07853612303733826
16,0,13,0.46548667550086975,0.7112740278244019,0.051920946687459946
16,0,14,0.35494476556777954,0.6553977727890015,0.07566172629594803
16,0,15,0.294108510017395,0.6115278601646423,0.07878144830465317
16,0,16,0.2475002408027649,0.5763678550720215,0.07705987244844437
16,0,17,0.4856136739253998,0.8009096384048462,0.05993793532252312
16,0,18,0.4000818729400635,0.80129075050354,0.07503557205200195
16,0,19,0.35024571418762207,0.7874447107315063,0.08076056092977524
16,0,20,0.3068796396255493,0.7677901983261108,0.0845789685845375
17,0,0,0.7140954732894897,0.7944808006286621,1.0212943379883654e-06
17,0,1,0.6851921081542969,0.5255632400512695,-0.006346977315843105
17,0,2,0.6296554803848267,0.3530949354171753,-0.0012296201894059777
17,0,3,0.5848774313926697,0.20152515172958374,0.00833110325038433
17,0,4,0.5513530373573303,0.08242499828338623,0.02145591378211975
17,0,5,0.4782980680465698,0.4788421392440796,0.030944503843784332
17,0,6,0.36564236879348755,0.383681058883667,0.0670185312628746
17,0,7,0.30130791664123535,0.3394431471824646,0.09048394113779068
17,0,8,0.25404199957847595,0.3125900626182556,0.10531476140022278
17,0,9,0.46158885955810547,0.6017473936080933,0.04837833344936371
17,0,10,0.33757340908050537,0.5259092450141907,0.07983824610710144
17,0,11,0.26602569222450256,0.4802018105983734,0.0947272777557373
17,0,12,0.2144472599029541,0.44601675868034363,0.10531219094991684
17,0,13,0.4664340913295746,0.7104954123497009,0.06687086075544357
17,0,14,0.3563423752784729,0.6552751064300537,0.09833289682865143
17,0,15,0.29438483715057373,0.6100304126739502,0.11193081736564636
17,0,16,0.24906492233276367,0.5739260911941528,0.1191248744726181
17,0,17,0.48466503620147705,0.7983837127685547,0.0846085175871849
17,0,18,0.4007881283760071,0.8012650609016418,0.11141461133956909
17,0,19,0.35056665539741516,0.7883555889129639,0.12616141140460968
17,0,20,0.3068983852863312,0.7697858810424805,0.13719430565834045
18,0,0,0.7167158722877502,0.7976374626159668,9.61606701821438e-07
18,0,1,0.689520001411438,0.530774712562561,-0.00971436221152544
18,0,2,0.6304691433906555,0.3524683713912964,-0.005633805878460407
18,0,3,0.5832893252372742,0.19993779063224792,0.0026980158872902393
18,0,4,0.5496377348899841,0.07942232489585876,0.01408473215997219
18,0,5,0.4778372645378113,0.47998616099357605,0.029258206486701965
18,0,6,0.36456310749053955,0.3844810724258423,0.06246588006615639
18,0,7,0.3003764748573303,0.34091928601264954,0.08310693502426147
18,0,8,0.2536527216434479,0.3155432939529419,0.09542971849441528
18,0,9,0.4610177278518677,0.6032180786132812,0.04467705264687538
18,0,10,0.3369603157043457,0.5260706543922424,0.07559012621641159
18,0,11,0.26568126678466797,0.4792940020561218,0.08818608522415161
18,0,12,0.21536189317703247,0.4451453983783722,0.09635432809591293
18,0,13,0.4658255875110626,0.7115790247917175,0.06002580374479294
18,0,14,0.3534419536590576,0.6543673276901245,0.08828962594270706
18,0,15,0.291790246963501,0.6092866659164429,0.09642044454813004
18,0,16,0.2459825873374939,0.5733963251113892,0.09917780756950378
18,0,17,0.4858115315437317,0.7978503704071045,0.07433170825242996
18,0,18,0.3999583423137665,0.8034269213676453,0.09574594348669052
18,0,19,0.34977272152900696,0.7926210761070251,0.10555271059274673
18,0,20,0.30685746669769287,0.7764736413955688,0.11283412575721741
19,0,0,0.7169615030288696,0.7889770865440369,9.455580993744661e-07
19,0,1,0.6879391670227051,0.5284906625747681,-0.009961796924471855
19,0,2,0.630512535572052,0.3528812527656555,-0.007875449024140835
19,0,3,0.5825242400169373,0.20154091715812683,-0.002037093508988619
19,0,4,0.5500312447547913,0.07971560955047607,0.006214468274265528
19,0,5,0.4793710708618164,0.48082780838012695,0.02476213499903679
19,0,6,0.3654588460922241,0.3860105276107788,0.05278836190700531
19,0,7,0.3007480502128601,0.34281033277511597,0.06843151152133942
19,0,8,0.2527770400047302,0.31580668687820435,0.07686923444271088
19,0,9,0.46248355507850647,0.6054756045341492,0.037200137972831726
19,0,10,0.33783552050590515,0.5281307697296143,0.0634993314743042
19,0,11,0.26552262902259827,0.48068588972091675,0.07129599899053574
19,0,12,0.21434590220451355,0.4457755386829376,0.075022391974926
19,0,13,0.4674864113330841,0.716838002204895,0.04952436313033104
19,0,14,0.3540091812610626,0.6574969291687012,0.07333748787641525
19,0,15,0.2916969060897827,0.6125765442848206,0.07780363410711288
19,0,16,0.2451733648777008,0.5756135582923889,0.07725691795349121
19,0,17,0.4875890910625458,0.8045517206192017,0.060847532004117966
19,0,18,0.4008551239967346,0.8063611388206482,0.07811188697814941
19,0,19,0.34994247555732727,0.7947030067443848,0.08562947064638138
19,0,20,0.30612459778785706,0.7779251337051392,0.09065756946802139
20,0,0,0.7146735787391663,0.787472128868103,9.441404245080776e-07
20,0,1,0.688420832157135,0.5335827469825745,-0.015730155631899834
20,0,2,0.6295177340507507,0.3536570072174072,-0.014918874949216843
20,0,3,0.5808060765266418,0.19826966524124146,-0.010552057065069675
20,0,4,0.549543559551239,0.0782734751701355,-0.003951616585254669
20,0,5,0.47973760962486267,0.479662150144577,0.022909479215741158
20,0,6,0.3663540482521057,0.38500893115997314,0.04634484648704529
20,0,7,0.30240336060523987,0.3427540361881256,0.05706474184989929
20,0,8,0.2538799047470093,0.3151884078979492,0.06148660555481911
20,0,9,0.46274837851524353,0.6020066142082214,0.033908456563949585
20,0,10,0.339378297328949,0.5257082581520081,0.05608752369880676
20,0,11,0.266081303358078,0.4793601930141449,0.05797712877392769
20,0,12,0.21384236216545105,0.44738736748695374,0.056766387075185776
20,0,13,0.4679335355758667,0.712278425693512,0.043509505689144135
20,0,14,0.3567247688770294,0.6567127704620361,0.06286219507455826
20,0,15,0.2935432195663452,0.6101683378219604,0.06204284727573395
20,0,16,0.24624034762382507,0.5713701248168945,0.05744411423802376
20,0,17,0.487882137298584,0.8007014989852905,0.05122661963105202
20,0,18,0.40156611800193787,0.8018572926521301,0.06354318559169769
20,0,19,0.3509809970855713,0.7877475619316101,0.06731785088777542
20,0,20,0.3074647784233093,0.7667549848556519,0.06927251815795898
21,0,0,0.7142659425735474,0.7915332317352295,9.650716492615175e-07
